chr10	1
chr10	2097153
chr10	4194305
chr10	6291457
chr10	8388609
chr10	10485761
chr10	12582913
chr10	14680065
chr10	16777217
chr10	18874369
chr10	20971521
chr10	23068673
chr10	25165825
chr10	27262977
chr10	29360129
chr10	31457281
chr10	33554433
chr10	35651585
chr10	37748737
chr10	39845889
chr10	41943041
chr10	44040193
chr10	46137345
chr10	48234497
chr10	50331649
chr10	52428801
chr10	54525953
chr10	56623105
chr10	58720257
chr10	60817409
chr10	62914561
chr10	65011713
chr10	67108865
chr10	69206017
chr10	71303169
chr10	73400321
chr10	75497473
chr10	77594625
chr10	79691777
chr10	81788929
chr10	83886081
chr10	85983233
chr10	88080385
chr10	90177537
chr10	92274689
chr10	94371841
chr10	96468993
chr10	98566145
chr10	100663297
chr10	102760449
chr10	104857601
chr10	106954753
chr10	109051905
chr10	111149057
chr10	113246209
chr10	115343361
chr10	117440513
chr10	119537665
chr10	121634817
chr10	123731969
chr10	125829121
chr10	127926273
chr10	130023425
chr10	132120577
chr11	1
chr11	2097153
chr11	4194305
chr11	6291457
chr11	8388609
chr11	10485761
chr11	12582913
chr11	14680065
chr11	16777217
chr11	18874369
chr11	20971521
chr11	23068673
chr11	25165825
chr11	27262977
chr11	29360129
chr11	31457281
chr11	33554433
chr11	35651585
chr11	37748737
chr11	39845889
chr11	41943041
chr11	44040193
chr11	46137345
chr11	48234497
chr11	50331649
chr11	52428801
chr11	54525953
chr11	56623105
chr11	58720257
chr11	60817409
chr11	62914561
chr11	65011713
chr11	67108865
chr11	69206017
chr11	71303169
chr11	73400321
chr11	75497473
chr11	77594625
chr11	79691777
chr11	81788929
chr11	83886081
chr11	85983233
chr11	88080385
chr11	90177537
chr11	92274689
chr11	94371841
chr11	96468993
chr11	98566145
chr11	100663297
chr11	102760449
chr11	104857601
chr11	106954753
chr11	109051905
chr11	111149057
chr11	113246209
chr11	115343361
chr11	117440513
chr11	119537665
chr11	121634817
chr11	123731969
chr11	125829121
chr11	127926273
chr11	130023425
chr11	132120577
chr11	134217729
chr12	1
chr12	2097153
chr12	4194305
chr12	6291457
chr12	8388609
chr12	10485761
chr12	12582913
chr12	14680065
chr12	16777217
chr12	18874369
chr12	20971521
chr12	23068673
chr12	25165825
chr12	27262977
chr12	29360129
chr12	31457281
chr12	33554433
chr12	35651585
chr12	37748737
chr12	39845889
chr12	41943041
chr12	44040193
chr12	46137345
chr12	48234497
chr12	50331649
chr12	52428801
chr12	54525953
chr12	56623105
chr12	58720257
chr12	60817409
chr12	62914561
chr12	65011713
chr12	67108865
chr12	69206017
chr12	71303169
chr12	73400321
chr12	75497473
chr12	77594625
chr12	79691777
chr12	81788929
chr12	83886081
chr12	85983233
chr12	88080385
chr12	90177537
chr12	92274689
chr12	94371841
chr12	96468993
chr12	98566145
chr12	100663297
chr12	102760449
chr12	104857601
chr12	106954753
chr12	109051905
chr12	111149057
chr12	113246209
chr12	115343361
chr12	117440513
chr12	119537665
chr12	121634817
chr12	123731969
chr12	125829121
chr12	127926273
chr12	130023425
chr12	132120577
chr13	1
chr13	2097153
chr13	4194305
chr13	6291457
chr13	8388609
chr13	10485761
chr13	12582913
chr13	14680065
chr13	16777217
chr13	18874369
chr13	20971521
chr13	23068673
chr13	25165825
chr13	27262977
chr13	29360129
chr13	31457281
chr13	33554433
chr13	35651585
chr13	37748737
chr13	39845889
chr13	41943041
chr13	44040193
chr13	46137345
chr13	48234497
chr13	50331649
chr13	52428801
chr13	54525953
chr13	56623105
chr13	58720257
chr13	60817409
chr13	62914561
chr13	65011713
chr13	67108865
chr13	69206017
chr13	71303169
chr13	73400321
chr13	75497473
chr13	77594625
chr13	79691777
chr13	81788929
chr13	83886081
chr13	85983233
chr13	88080385
chr13	90177537
chr13	92274689
chr13	94371841
chr13	96468993
chr13	98566145
chr13	100663297
chr13	102760449
chr13	104857601
chr13	106954753
chr13	109051905
chr13	111149057
chr13	113246209
chr14	1
chr14	2097153
chr14	4194305
chr14	6291457
chr14	8388609
chr14	10485761
chr14	12582913
chr14	14680065
chr14	16777217
chr14	18874369
chr14	20971521
chr14	23068673
chr14	25165825
chr14	27262977
chr14	29360129
chr14	31457281
chr14	33554433
chr14	35651585
chr14	37748737
chr14	39845889
chr14	41943041
chr14	44040193
chr14	46137345
chr14	48234497
chr14	50331649
chr14	52428801
chr14	54525953
chr14	56623105
chr14	58720257
chr14	60817409
chr14	62914561
chr14	65011713
chr14	67108865
chr14	69206017
chr14	71303169
chr14	73400321
chr14	75497473
chr14	77594625
chr14	79691777
chr14	81788929
chr14	83886081
chr14	85983233
chr14	88080385
chr14	90177537
chr14	92274689
chr14	94371841
chr14	96468993
chr14	98566145
chr14	100663297
chr14	102760449
chr14	104857601
chr14	106954753
chr15	1
chr15	2097153
chr15	4194305
chr15	6291457
chr15	8388609
chr15	10485761
chr15	12582913
chr15	14680065
chr15	16777217
chr15	18874369
chr15	20971521
chr15	23068673
chr15	25165825
chr15	27262977
chr15	29360129
chr15	31457281
chr15	33554433
chr15	35651585
chr15	37748737
chr15	39845889
chr15	41943041
chr15	44040193
chr15	46137345
chr15	48234497
chr15	50331649
chr15	52428801
chr15	54525953
chr15	56623105
chr15	58720257
chr15	60817409
chr15	62914561
chr15	65011713
chr15	67108865
chr15	69206017
chr15	71303169
chr15	73400321
chr15	75497473
chr15	77594625
chr15	79691777
chr15	81788929
chr15	83886081
chr15	85983233
chr15	88080385
chr15	90177537
chr15	92274689
chr15	94371841
chr15	96468993
chr15	98566145
chr15	100663297
chr16	1
chr16	2097153
chr16	4194305
chr16	6291457
chr16	8388609
chr16	10485761
chr16	12582913
chr16	14680065
chr16	16777217
chr16	18874369
chr16	20971521
chr16	23068673
chr16	25165825
chr16	27262977
chr16	29360129
chr16	31457281
chr16	33554433
chr16	35651585
chr16	37748737
chr16	39845889
chr16	41943041
chr16	44040193
chr16	46137345
chr16	48234497
chr16	50331649
chr16	52428801
chr16	54525953
chr16	56623105
chr16	58720257
chr16	60817409
chr16	62914561
chr16	65011713
chr16	67108865
chr16	69206017
chr16	71303169
chr16	73400321
chr16	75497473
chr16	77594625
chr16	79691777
chr16	81788929
chr16	83886081
chr16	85983233
chr16	88080385
chr16	90177537
chr17	1
chr17	2097153
chr17	4194305
chr17	6291457
chr17	8388609
chr17	10485761
chr17	12582913
chr17	14680065
chr17	16777217
chr17	18874369
chr17	20971521
chr17	23068673
chr17	25165825
chr17	27262977
chr17	29360129
chr17	31457281
chr17	33554433
chr17	35651585
chr17	37748737
chr17	39845889
chr17	41943041
chr17	44040193
chr17	46137345
chr17	48234497
chr17	50331649
chr17	52428801
chr17	54525953
chr17	56623105
chr17	58720257
chr17	60817409
chr17	62914561
chr17	65011713
chr17	67108865
chr17	69206017
chr17	71303169
chr17	73400321
chr17	75497473
chr17	77594625
chr17	79691777
chr17	81788929
chr18	1
chr18	2097153
chr18	4194305
chr18	6291457
chr18	8388609
chr18	10485761
chr18	12582913
chr18	14680065
chr18	16777217
chr18	18874369
chr18	20971521
chr18	23068673
chr18	25165825
chr18	27262977
chr18	29360129
chr18	31457281
chr18	33554433
chr18	35651585
chr18	37748737
chr18	39845889
chr18	41943041
chr18	44040193
chr18	46137345
chr18	48234497
chr18	50331649
chr18	52428801
chr18	54525953
chr18	56623105
chr18	58720257
chr18	60817409
chr18	62914561
chr18	65011713
chr18	67108865
chr18	69206017
chr18	71303169
chr18	73400321
chr18	75497473
chr18	77594625
chr18	79691777
chr19	1
chr19	2097153
chr19	4194305
chr19	6291457
chr19	8388609
chr19	10485761
chr19	12582913
chr19	14680065
chr19	16777217
chr19	18874369
chr19	20971521
chr19	23068673
chr19	25165825
chr19	27262977
chr19	29360129
chr19	31457281
chr19	33554433
chr19	35651585
chr19	37748737
chr19	39845889
chr19	41943041
chr19	44040193
chr19	46137345
chr19	48234497
chr19	50331649
chr19	52428801
chr19	54525953
chr19	56623105
chr1	1
chr1	2097153
chr1	4194305
chr1	6291457
chr1	8388609
chr1	10485761
chr1	12582913
chr1	14680065
chr1	16777217
chr1	18874369
chr1	20971521
chr1	23068673
chr1	25165825
chr1	27262977
chr1	29360129
chr1	31457281
chr1	33554433
chr1	35651585
chr1	37748737
chr1	39845889
chr1	41943041
chr1	44040193
chr1	46137345
chr1	48234497
chr1	50331649
chr1	52428801
chr1	54525953
chr1	56623105
chr1	58720257
chr1	60817409
chr1	62914561
chr1	65011713
chr1	67108865
chr1	69206017
chr1	71303169
chr1	73400321
chr1	75497473
chr1	77594625
chr1	79691777
chr1	81788929
chr1	83886081
chr1	85983233
chr1	88080385
chr1	90177537
chr1	92274689
chr1	94371841
chr1	96468993
chr1	98566145
chr1	100663297
chr1	102760449
chr1	104857601
chr1	106954753
chr1	109051905
chr1	111149057
chr1	113246209
chr1	115343361
chr1	117440513
chr1	119537665
chr1	121634817
chr1	123731969
chr1	125829121
chr1	127926273
chr1	130023425
chr1	132120577
chr1	134217729
chr1	136314881
chr1	138412033
chr1	140509185
chr1	142606337
chr1	144703489
chr1	146800641
chr1	148897793
chr1	150994945
chr1	153092097
chr1	155189249
chr1	157286401
chr1	159383553
chr1	161480705
chr1	163577857
chr1	165675009
chr1	167772161
chr1	169869313
chr1	171966465
chr1	174063617
chr1	176160769
chr1	178257921
chr1	180355073
chr1	182452225
chr1	184549377
chr1	186646529
chr1	188743681
chr1	190840833
chr1	192937985
chr1	195035137
chr1	197132289
chr1	199229441
chr1	201326593
chr1	203423745
chr1	205520897
chr1	207618049
chr1	209715201
chr1	211812353
chr1	213909505
chr1	216006657
chr1	218103809
chr1	220200961
chr1	222298113
chr1	224395265
chr1	226492417
chr1	228589569
chr1	230686721
chr1	232783873
chr1	234881025
chr1	236978177
chr1	239075329
chr1	241172481
chr1	243269633
chr1	245366785
chr1	247463937
chr20	1
chr20	2097153
chr20	4194305
chr20	6291457
chr20	8388609
chr20	10485761
chr20	12582913
chr20	14680065
chr20	16777217
chr20	18874369
chr20	20971521
chr20	23068673
chr20	25165825
chr20	27262977
chr20	29360129
chr20	31457281
chr20	33554433
chr20	35651585
chr20	37748737
chr20	39845889
chr20	41943041
chr20	44040193
chr20	46137345
chr20	48234497
chr20	50331649
chr20	52428801
chr20	54525953
chr20	56623105
chr20	58720257
chr20	60817409
chr20	62914561
